ID,Clee,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
1061147,09003611312000076002000000U5,FACULTAD DE PSICOLOGIA Y ESTUDIOS PROFESIONALES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,AVENIDA,UNIVERSIDAD,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,3004,,,,,,OTRO,COPILCO EL BAJO,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,005,,DIRCCION.PSICOLOGIA@UNAM.MX,WWW.PSICOLOGIA.UNAM.MX,Fijo,19.33662383,-99.18881221,2010-07
849678,09003611312000787000000000U7,FACULTAD DE QUIMICA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,,SN,,,,,COLONIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,007,,,,Fijo,19.33510373,-99.18402337,2010-07
8736117,09012611312000214000000000U3,FACULTAD DE VETERINARIA,UNAM,611312,Escuelas de educación superior del sector público,31 a 50 personas,AVENIDA,CRUZ BLANCA,PRIVADA,CRUZ BLANCA,CALLE,NINGUNO,CALLE,PROLONGACION MIRADOR CHAPULTEPEC,,SN,,,,,PUEBLO,SAN MIGUEL TOPILEJO,,,,14500,09,CIUDAD DE MÉXICO,012,Tlalpan,0027,San Miguel Topilejo                                                                                           ,1763,048,,,FMVZ.UNAM.MXFMVZCENTROSCEPISAACERCAHML,Fijo,19.20957246,-99.15257809,2019-11
1059372,09012611312000127000000000U7,FACULTAD NACIONAL DE ENFERMERIA Y OBSTETRICIA,UNAM,611312,Escuelas de educación superior del sector público,251 y más personas,CALLE,MEXICO XOCHIMILCO,CALLE,VIADUCTO TLALPAN,CALLE,CAMINO REAL,CALLE,CAMINO REAL,,SN,,,,,COLONIA,SAN LORENZO HUIPULCO,,,,14080,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan                                                                                                       ,0430,004,,SEC-ADMON@FENO.UNAM.MX,WWW.FENO.UNAM.MX,Fijo,19.29246362,-99.15133429,2010-07
1059373,09012611312000185001000000U5,FENO DIVISION SUAYED,UNAM,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALLE,VIADUCTO TLALPAN,CONTINUACION,VIADUCTO TLALPAN,CALLE,MEXICO XOCHIMILCO,CALLE,VIADUCTO TLALPAN,,SN,,,,,COLONIA,SAN LORENZO HUIPULCO,,,,14080,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan                                                                                                       ,0430,004,,,WWW.SUAYED.ENEO.UNAM.MX,Fijo,19.2915763,-99.15079217,2010-07
1059397,09003611312000261002000000U3,FRONTON CERRADO,UNAM,611312,Escuelas de educación superior del sector público,51 a 100 personas,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,001,5556220560,CONTACTO@DEPORTE.UNAM.MX,WWW.DEPORTES.UNAM.MX,Fijo,19.32869834,-99.18343646,2010-07
10696135,09003611312002252000000000U0,GESTION AMBIENTAL,UNIVERSIDAD AUTONOMA METROPOLITANA UNIDAD XOCHIMILCO,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALZADA,CALZADA DEL HUESO,CALLE,HACIENDA XALPA,AVENIDA,CANAL NACIONAL,CALZADA,CALZADA DE LAS BOMBAS,1100,,,1,,,COLONIA,VILLA QUIETUD,OTRO,UNIVERSIDAD AUTONOMA METROPOLITANA,SN,04960,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,1092,021,,GESTIONAMBIENTAL@CORREO.XOC.UAM.MX,WWW.XOC.COM.MX,Fijo,19.29998628,-99.10271021,2024-11
1059400,09003611312000841001000000U2,GIMNASIO DE HALTEROFILIA Y BA OS - VESTIDORES EN PISTA DE CALENTAMIENTO,UNAM,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CIRCUITO,CIRCUITO ZONA DEPPORTIVA,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,011,,HALTEROFILIAUNAM@GMAIL.COM,,Fijo,19.32399194,-99.19432865,2010-07
1059353,09003611312000876002000000U8,INSTITUTO DE BIOLOGIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,NINGUNO,CIRCUITO,MANZANA O EDIFICACION CONTIGUA,CALLE,NINGUNO,OTRO(ESPECIFIQUE),BARDA,,SN,,,,,COLONIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,022,5556229067,CCANELA@IB.UNAM.MX,WWW.IB.UNAM.MX,Fijo,19.32043671,-99.19363899,2014-12
1059357,09003611312001066001000000U5,INSTITUTO DE ECOLOGIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALLE,NINGUNO,ANDADOR,NINGUNO,AVENIDA,INSURGENTES SUR,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,010,,SRIAADMVA@IECOLOGIA.UNAM.MX,WWW.ECOLOGIA.UNAM.MX,Fijo,19.32257182,-99.19248149,2010-07
907523,09003611312001216002000000U6,INSTITUTO DE FISICA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,6 a 10 personas,CIRCUITO,ESCOLAR,CIRCUITO,INVESTIGACION CIENTIFICA,CIRCUITO,INTERIOR,CIRCUITO,INVESTIGACION CIENTIFICA,,SN,,,,,OTRO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,008,,,WWW.FISICA.UNAM.MX,Fijo,19.32686434,-99.18017669,2014-12
11612555,09002611312000113000000000U8,INSTITUTO DE FORMACION PROFESIONAL Y ESTUDIOS SUPERIORES,GOBIERNO DE LA CIUDAD DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,CUARTA CERRADA JARDIN,CALLE,QUINTA CERRADA JARDIN,AVENIDA,JARDIN,CALLE,FERROCARRIL CENTRAL,,SN,,,,,COLONIA,DEL GAS,,,,02920,09,CIUDAD DE MÉXICO,002,Azcapotzalco,0001,Azcapotzalco                                                                                                  ,0542,001,,,,Fijo,19.47043631,-99.16020315,2024-11
1061098,09003611312000576002000000U4,INSTITUTO DE GEOFISICA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,INVESTIGACION CIENTIFICA,CIRCUITO,INTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,INTERIOR,,SN,,,,,OTRO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,008,5556162344,ADMINISTRATIVA@IGEOFISICA.UNAM.MX,WWW.GEOFISICA.UNAM.MX,Fijo,19.32895261,-99.17563878,2014-12
1061099,09003611312000766000000000U1,INSTITUTO DE GEOGRAFIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,INVESTIGACION CIENTIFICA,CIRCUITO,INTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,INVESTIGACION CIENTIFICA,,SN,,,,,OTRO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,008,5556224341,MCOMI@GEOGRAFI.UNAM.MX,,Fijo,19.32894366,-99.17563995,2014-12
1061100,09003611312000916000000000U2,INSTITUTO DE GEOLOGIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,INVESTIGACION CIENTIFICA,CIRCUITO,INTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,INTERIOR,,SN,,,,,OTRO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,008,5556224308,SEC-ADMONIGL@GEOLOGIA.UNAM.MX,,Fijo,19.32663058,-99.1754637,2014-12
1061105,09003611312000377001000000U7,INSTITUTO DE INGENIERIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,001,5556233600,DLOPEZN@IINGEN.UNAM.MX,WWW.IINGEN.UNAM.MX,Fijo,19.3305317,-99.181808,2010-07
849664,09003611312000746000000000U3,INSTITUTO DE INVESTIGACION EN MATEMATICAS APLICADAS Y EN SISTEMAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,001,5556223555,CONTACTO@IIMAS.UNAM.MX,WWW.IIMAS.UNAM.MX,Fijo,19.3269966,-99.18107614,2010-07
1059348,09003611312000085002000000U6,INSTITUTO DE INVESTIGACIONES BIBLIOTECOLOGICAS Y DE LAINFORMACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CIRCUITO,MARIO DE LA CUEVA,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,018,,ADMINISTRATIVA@IIBI.UNAM.MX,CUIB.UNAM.MX,Fijo,19.31723434,-99.18310359,2010-07
1061101,09003611312001137002000000U4,INSTITUTO DE INVESTIGACIONES BIOMEDICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,CIRCUITO ESCOLAR,CIRCUITO,MANZANA O EDIFICACION CONTIGUA,CALLE,NINGUNO,OTRO(ESPECIFIQUE),BARDA,,SN,,,,,COLONIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,022,5556228906,MLARCOS@IIBIOMEDICAS.UNAM.MX,WWW.BIOMEDICAS.UNAM.MX,Fijo,19.32096918,-99.19356009,2014-12
1061153,09003611312000384001000000U3,INSTITUTO DE INVESTIGACIONES BIOMEDICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CALLE,CIRCUITO CENTRO CULTURAL,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,5556223555,MLARCOS@IIBIOMEDICAS.UNAM.MX,WWW.BIOMEDICAS.UNAM.MX,Fijo,19.31170707,-99.18449664,2010-07
1061107,09003611312000516000000000U0,INSTITUTO DE INVESTIGACIONES EN MATERIALES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,INVESTIGACION CIENTIFICA,CIRCUITO,INTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,INVESTIGACION CIENTIFICA,,SN,,,,,OTRO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,008,5556225500,BEATRZ@MATERIALES.UNAM.MX,32.248.12.175,Fijo,19.32365489,-99.18079848,2010-07
1061091,09003611312000737001000000U2,INSTITUTO DE INVESTIGACIONES JURIDICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,MARIO DE LA CUEVA,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,018,5556227474,JRAULAP@UNAM.MX,,Fijo,19.31686813,-99.18067757,2010-07
1059351,09003611312000986000000000U5,INSTITUTO DE INVESTIGACIONES SOBRE LA UNIVERSIDAD Y LA EDUCACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,NINGUNO,CALLE,NINGUNO,CIRCUITO,MARIO DE LA CUEVA,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,018,,SADIISUB@UNAM.MX,WWW.IISUE.UNAM.MX,Fijo,19.31602935,-99.18613406,2010-07
849661,09003611312000316001000000U5,INSTITUTO DE MATEMATICAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CIRCUITO,INVESTIGACION CIENTIFICA,CIRCUITO,INTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,INVESTIGACION CIENTIFICA,,SN,,,,,OTRO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,008,5556224520,JGONZALEZ@UNAM.MX,WWW.MATEM.UNAM.MX,Fijo,19.32486027,-99.17566566,2014-12
1061103,09003611312001186002000000U1,INSTITUTO DE QUIMICA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,INVESTIGACION CIENTIFICA,CIRCUITO,INTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,INVESTIGACION CIENTIFICA,,SN,,,,,OTRO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,008,5556224420,DIRECCION@IQUIMICA.UNAM.MX,WWW.IQUIMICA.UNAM.MX,Fijo,19.32347995,-99.17688435,2014-12
859097,09012611312000046001000000U9,INSTITUTO NACIONAL DE CIENCIAS PENALES,INSTITUTO NACIONAL DE CIENCIAS,611312,Escuelas de educación superior del sector público,251 y más personas,CALLE,CONGRESO,CALLE,JOSE MARIA MORELOS,CALLE,TRIUNFO DE LA LIBERTAD,CALLE,MAGISTERIO NACIONAL,10,,,,,,COLONIA,TLALPAN,,,,14000,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan                                                                                                       ,0958,002,,,,Fijo,19.28667119,-99.16721322,2010-07
859085,09012611312000162001000000U4,INSTITUTO NACIONAL DE CIENCIAS PENALES CAMPUS TLALPAN,PROCURADURIA GENERAL DE LA REPUBLICA GOBIERNO FEDERAL,611312,Escuelas de educación superior del sector público,251 y más personas,CALZADA,CALZADA DE TLALPAN,CALLE,JOSE MARIA MORELOS,CALLE,HERMENEGILDO GALEANA,CALLE,MARIANO MATAMOROS,4871,,,,,,COLONIA,TLALPAN,,,,14000,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan                                                                                                       ,0958,015,,,,Fijo,19.28524429,-99.16400403,2010-07
889836,09015611311001045012000000U5,INSTITUTO NACIONAL DE ESTUDIOS SINDICALES Y DE ADMINISTRACION PUBLICA,INSTITUTO NACIONAL DE ESTUDIOS SINDICALES Y DE ADMINISTRACION PUBLICA,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,MAESTRO ANTONIO CASO,CALLE,EZEQUIEL MONTES,CALLE,IGNACIO L. VALLARTA,CALLE,AVENIDA DE LA REPÚBLICA,35,,,,,,COLONIA,TABACALERA,,,,06030,09,CIUDAD DE MÉXICO,015,Cuauhtémoc,0001,Cuauhtémoc                                                                                                    ,070A,004,,INESAP_FSTSE@YAHOO.COM.MX,WWW.INESAP.COM,Fijo,19.43421766,-99.1564138,2014-12
12284727,09016516120000037000000000U2,INSTITUTO POLITECNICO NACIONAL,INSTITUTO POLITECNICO NACIONAL,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,MANUEL CARPIO,CALLE,Plan de Ayala,CALLE,Plan de Agua Prieta,CALZADA,Calzada de los Gallos,475,,,,,,COLONIA,PLUTARCO ELÍAS CALLES,,,,11340,09,CIUDAD DE MÉXICO,016,Miguel Hidalgo,0001,Miguel Hidalgo                                                                                                ,0088,001,,PMEDINA@CANALONCE.IPN.MX,,Fijo,19.45239413,-99.16751959,2026-04
1060382,09010611312000056002000000U2,INSTITUTO TECNICO DE FORMACION POLICIAL DENOMINADO UNIVERSIDAD DE LA POLICIA DE LA CIUDAD DE MEXICO,INSTITUTO TECNICO DE FORMACION POLICIAL DENOMINADO UNIVERSIDAD DE LA POLICIA DE LA CIUDAD DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,AVENIDA,DESIERTO DE LOS LEONES,AVENIDA,DESIERTO DE LOS LEONES,CALLE,NINGUNO,AVENIDA,DESIERTO DE LOS LEONES,5715,,,,,,COLONIA,ALCANTARILLA,,,,01729,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón                                                                                                ,1330,058,,UCONTACTO@SSP.CDMX.GOB.MX,WWW.SSC.CDMX.GOB.MX,Fijo,19.33585703,-99.25067128,2010-07
6731774,09010611311000303011000000U0,INSTITUTO TECNOLOGICO DE ALVARO OBREGON,TECNOLOGICO NACIONAL DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,AVENIDA,AVENIDA DEL ROSAL,CALLE,CAMINO PUNTA DE CEHUAYO,CALLE,TUKURUTAI ACATL,CALLE,QUETZALCOATL,89,,,,,,COLONIA,SANTA LUCIA CHANTEPEC,,,,01550,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón                                                                                                ,2038,038,,DIR_AOBREGON@TECNM.MX,WWW.ITAO.EDU.MX,Fijo,19.35794584,-99.2393291,2016-10
678943,09005611312000085001000000U1,INSTITUTO TECNOLOGICO DE GUSTAVO A MADERO,TECNOLOGICO NACIONAL DE MEXICO CAMPUS GUSTAVO A MADERO,611312,Escuelas de educación superior del sector público,101 a 250 personas,AVENIDA,608,AVENIDA,661,EJE VIAL,5 NORTE (AVENIDA 412),AVENIDA,608,,SN,,,,,COLONIA,SAN JUAN DE ARAGÓN,,,,07920,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero                                                                                             ,2165,009,5526516265,,HTTP:// WWW.GAMADERO.TECNM.MX,Fijo,19.46187691,-99.06155083,2014-12
670496,09005611312000093001000000U5,INSTITUTO TECNOLOGICO DE GUSTAVO A MADERO II,SECRETARIA DE EDUCACION PUBLICA,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALLE,MORELOS,CALLE,ESTADO DE MEXICO,CALLE,NINGUNO,CALLE,ESTADO DE MEXICO,193,,,,,,COLONIA,LOMA LA PALMA,,,,07160,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero                                                                                             ,0101,027,5553231041,,,Fijo,19.55450502,-99.14766731,2014-12
9284558,09007611312000116000000000U0,INSTITUTO TECNOLOGICO DE IZTAPALAPA,TECNOLOGICO NACIONAL DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,PROLONGACION,PLUTARCO ELIAS CALLES,CALLE,NINGUNO,AVENIDA,TELECOMUNICACIONES,CALLE,NINGUNO,,SN,,,,,COLONIA,CHINAMPAC DE JUÁREZ,,,,09225,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa                                                                                                    ,547A,002,,,,Fijo,19.38103323,-99.05354521,2020-11
761857,09007611312000073002000000U3,INSTITUTO TECNOLOGICO DE IZTAPALAPA,SECRETARIA DE EDUCACION PUBLICA SEP,611312,Escuelas de educación superior del sector público,101 a 250 personas,PROLONGACION,PLUTARCO ELIAS CALLES,CALLE,NINGUNO,AVENIDA,TELECOMUNICACIONES,CALLE,NINGUNO,,SN,,,,,COLONIA,CHINAMPAC DE JUÁREZ,,,,09225,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa                                                                                                    ,547A,002,,,,Fijo,19.38111507,-99.05389828,2010-07
9276997,09009611312000045001000000U7,INSTITUTO TECNOLOGICO DE MILPA ALTA,TECNOLOGICO NACIONAL DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,INDEPENDENCIA,CALLE,PROLONGACION BENITO JUAREZ,CERRADA,INDEPENDENCIA,CALLE,CAMINO REAL,336,,,,,,PROLONGACION,SAN SALVADOR CUAUHTENCO,,,,12300,09,CIUDAD DE MÉXICO,009,Milpa Alta,0033,San Salvador Cuauhtenco                                                                                       ,0350,033,7351269336,PL_MILPAALTA@TECNM.MX,WWW.ITMILPAALTA.EDU.MX,Fijo,19.19332137,-99.09726897,2020-11
10155248,09009611312000074000000000U7,INSTITUTO TECNOLOGICO DE MILPA ALTA II,TECNOLOGICO NACIONAL DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,,SN,,,,,LOCALIDAD,XILUTEPEC,,,,12800,09,CIUDAD DE MÉXICO,009,Milpa Alta,0374,Xilutepec                                                                                                     ,0100,800,,,,Fijo,19.19122364,-98.99237296,2024-11
